Symbol,Open Price,High,Low,Close Price,Total Traded Quantity,Total Traded Value,Date,Average Trading Price
HDFC,2115.0,2181.0,2113.6,2168.3,3969231,8529090113.0,09-May-22,2148.8016477247106
HDFC,2163.45,2221.8,2160.25,2201.3,4205193,9252533265.0,10-May-22,2200.2636418827865
HDFC,2228.2,2237.85,2186.35,2219.1,3499620,7736813608.0,11-May-22,2210.758198890165
HDFC,2190.0,2204.0,2143.0,2150.45,4361039,9462948751.0,12-May-22,2169.884000349458
HDFC,2165.4,2190.95,2125.25,2132.95,4905109,10595408721.0,13-May-22,2160.0761004495516
HDFC,2134.5,2182.55,2130.55,2172.1,1745877,3779345389.0,16-May-22,2164.7260311007017
HDFC,2180.0,2196.6,2160.75,2190.55,3079155,6722581366.0,17-May-22,2183.255265162033
HDFC,2195.0,2218.0,2178.0,2184.55,2472415,5427286624.0,18-May-22,2195.1357777719354
HDFC,2132.0,2158.95,2122.65,2136.3,3867697,8271369182.0,19-May-22,2138.5773451229506
HDFC,2165.0,2212.0,2152.3,2201.6,3954167,8661459538.0,20-May-22,2190.4637659461523
HDFC,2217.7,2221.0,2165.2,2175.95,3630816,7997169556.0,23-May-22,2202.5818868265424
HDFC,2167.75,2226.0,2158.1,2206.8,3778065,8320988003.0,24-May-22,2202.4470206309315
HDFC,2217.85,2251.15,2216.05,2237.45,3147555,7036054683.0,25-May-22,2235.403252048018
HDFC,2242.0,2301.65,2242.0,2287.75,5940524,13515628763.0,26-May-22,2275.157673464496
HDFC,2304.6,2334.25,2300.3,2330.4,2257207,5238507182.0,27-May-22,2320.791660667365
HDFC,2367.8,2388.0,2362.3,2367.25,5423558,12884682892.0,30-May-22,2375.688227543616
HDFC,2328.0,2334.2,2287.9,2306.75,6282851,14527271814.0,31-May-22,2312.210143770718
HDFC,2314.0,2335.65,2292.35,2329.9,2982569,6920174381.0,01-Jun-22,2320.2059637178554
HDFC,2324.4,2324.4,2278.35,2289.6,2873032,6594125010.0,02-Jun-22,2295.179799598473
HDFC,2308.0,2316.05,2271.35,2277.35,2975522,6824929582.0,03-Jun-22,2293.691521017153
HDFC,2257.0,2288.0,2256.05,2274.0,2897544,6602429800.0,06-Jun-22,2278.629694665551
HDFC,2248.5,2263.0,2226.0,2259.5,2112189,4751934040.0,07-Jun-22,2249.7674403190244
HDFC,2280.0,2281.7,2242.6,2258.65,1780048,4026330139.0,08-Jun-22,2261.922228501703
HDFC,2240.05,2273.75,2238.0,2265.45,2053393,4631978510.0,09-Jun-22,2255.768140828375
HDFC,2240.3,2246.95,2172.5,2179.8,4485909,9844843638.0,10-Jun-22,2194.615102089677
HDFC,2115.0,2137.65,2089.35,2128.45,3700786,7826627577.0,13-Jun-22,2114.8554866452696
HDFC,2094.0,2132.0,2090.05,2109.5,3631959,7666011007.0,14-Jun-22,2110.7096767887524
HDFC,2097.0,2110.95,2071.3,2105.45,4365287,9136623286.0,15-Jun-22,2093.0177754635606
HDFC,2115.35,2133.8,2050.0,2056.5,3189251,6650597755.0,16-Jun-22,2085.3165069165143
HDFC,2035.0,2064.9,2026.0,2052.7,5009613,10252662188.0,17-Jun-22,2046.5976489601094
HDFC,2063.45,2139.85,2062.1,2135.25,5845204,12342447633.0,20-Jun-22,2111.551219255992
HDFC,2147.1,2192.05,2138.65,2174.7,3407154,7397100495.0,21-Jun-22,2171.049648768444
HDFC,2160.0,2185.85,2151.1,2159.25,2951514,6403121534.0,22-Jun-22,2169.436273722571
HDFC,2156.35,2179.95,2135.0,2164.2,2709259,5862358209.0,23-Jun-22,2163.8234694431208
HDFC,2160.1,2201.0,2158.05,2189.0,3076421,6719254400.0,24-Jun-22,2184.114072813831
HDFC,2219.0,2221.0,2188.8,2194.45,2781655,6124175833.0,27-Jun-22,2201.6302643570107
HDFC,2177.0,2197.0,2159.0,2180.85,2995821,6507143936.0,28-Jun-22,2172.0736772991445
HDFC,2168.0,2189.95,2164.1,2177.15,2137621,4653751857.0,29-Jun-22,2177.070611207506
HDFC,2156.05,2194.0,2152.1,2170.85,3052310,6630069204.0,30-Jun-22,2172.148046561457
HDFC,2155.0,2224.05,2133.1,2210.55,2776869,6047258827.0,01-Jul-22,2177.725642441181
HDFC,2195.15,2220.55,2178.2,2216.85,1713059,3769966437.0,04-Jul-22,2200.721888154465
HDFC,2241.0,2245.5,2191.4,2202.9,3289675,7321309470.0,05-Jul-22,2225.541875717206
HDFC,2186.0,2234.0,2186.0,2229.5,3415023,7579036311.0,06-Jul-22,2219.322186409872
HDFC,2241.6,2249.45,2228.6,2245.55,2907549,6516952397.0,07-Jul-22,2241.390393420713
HDFC,2260.0,2262.4,2224.9,2239.75,4484309,10047940338.0,08-Jul-22,2240.6886630693825
HDFC,2233.25,2260.0,2228.25,2249.5,2115471,4751034897.0,11-Jul-22,2245.8520570596334
HDFC,2230.0,2243.0,2218.0,2226.9,1699784,3784843262.0,12-Jul-22,2226.6613063777513
HDFC,2235.0,2239.6,2160.55,2165.05,3364164,7354123637.0,13-Jul-22,2186.0181718251547
HDFC,2177.85,2194.9,2160.0,2167.4,2740215,5964478134.0,14-Jul-22,2176.646042007653
HDFC,2172.5,2218.95,2171.25,2216.1,2486731,5470604031.0,15-Jul-22,2199.9178966281434
HDFC,2212.0,2223.35,2188.0,2204.3,2747346,6050191516.0,18-Jul-22,2202.1949605182604
HDFC,2192.0,2223.0,2191.25,2217.7,2586991,5719551269.0,19-Jul-22,2210.889511791885
HDFC,2243.0,2252.7,2224.0,2231.4,2511265,5628810535.0,20-Jul-22,2241.4243558525286
HDFC,2230.0,2250.4,2225.0,2242.4,2316951,5193881194.0,21-Jul-22,2241.687974411198
HDFC,2260.0,2302.05,2250.6,2295.95,3059414,6977443610.0,22-Jul-22,2280.6470814345494
HDFC,2295.95,2295.95,2295.95,2295.95,2318003,5322018988.0,25-Jul-22,2295.950000064711
HDFC,2286.0,2320.0,2275.6,2308.65,1931624,4433569513.0,25-Jul-22,2295.2549321192946
HDFC,2307.75,2309.95,2286.0,2292.5,1606301,3691587751.0,26-Jul-22,2298.1917778797374
HDFC,2286.25,2316.8,2282.55,2313.35,1103714,2543947424.0,27-Jul-22,2304.8973049177594
HDFC,2323.1,2345.6,2319.0,2337.55,1780021,4155695641.0,28-Jul-22,2334.6329290497133
HDFC,2356.0,2392.7,2340.4,2377.8,5268895,12477096525.0,29-Jul-22,2368.067028285817
HDFC,2397.0,2397.0,2362.05,2383.75,2297226,5462456367.0,01-Aug-22,2377.848921699476
HDFC,2371.3,2380.0,2330.25,2353.3,2830058,6647062133.0,02-Aug-22,2348.737069346282
HDFC,2353.3,2374.0,2325.0,2368.4,2738937,6429958353.0,03-Aug-22,2347.6108990458706
HDFC,2379.85,2386.25,2330.0,2361.75,1807757,4266363846.0,04-Aug-22,2360.031711120466
HDFC,2362.0,2363.95,2336.1,2355.2,1802793,4241508098.0,05-Aug-22,2352.7427153311555
HDFC,2355.2,2355.2,2355.2,2355.2,2318005,5459365376.0,08-Aug-22,2355.2
HDFC,2360.0,2402.0,2342.15,2393.7,2191019,5225595989.0,08-Aug-22,2385.007153749009
HDFC,2404.45,2406.85,2370.85,2398.3,2345758,5617267877.0,10-Aug-22,2394.649353002313
HDFC,2421.0,2463.5,2416.0,2454.85,3970325,9701287784.0,11-Aug-22,2443.449285385957
HDFC,2448.0,2469.95,2438.6,2456.4,2502119,6150096108.0,12-Aug-22,2457.9550804737905
HDFC,2470.0,2490.0,2466.55,2484.15,2294546,5695433095.0,16-Aug-22,2482.1612183848133
HDFC,2486.0,2498.0,2444.05,2491.6,1636890,4059392352.0,17-Aug-22,2479.9420559719956
HDFC,2480.0,2507.95,2480.0,2497.95,2219069,5534584973.0,18-Aug-22,2494.1022442294493
HDFC,2492.55,2500.0,2459.6,2468.05,2411051,5980172795.0,19-Aug-22,2480.317834421586
HDFC,2456.55,2460.95,2419.25,2423.2,1712483,4162035874.0,22-Aug-22,2430.4100385230104
HDFC,2403.0,2440.95,2396.85,2420.75,1639606,3964411915.0,23-Aug-22,2417.9052254017124
HDFC,2400.0,2443.0,2400.0,2438.5,2194348,5330777373.0,24-Aug-22,2429.3217725720806
HDFC,2450.0,2468.4,2410.35,2419.75,1276129,3121458864.0,25-Aug-22,2446.0370887269232
HDFC,2435.0,2445.0,2390.5,2396.7,2461738,5940422091.0,26-Aug-22,2413.100862480085
HDFC,2354.0,2379.0,2340.0,2366.0,2202446,5199848190.0,29-Aug-22,2360.942420381703
HDFC,2377.85,2452.15,2375.0,2446.4,3085257,7477060851.0,30-Aug-22,2423.4807184620277
HDFC,2409.25,2436.7,2393.7,2404.2,3005743,7246222176.0,01-Sep-22,2410.792331879339
HDFC,2405.0,2449.8,2381.0,2444.35,3661775,8873280594.0,02-Sep-22,2423.2184101972402
HDFC,2454.9,2464.5,2439.5,2456.25,1772185,4351318472.0,05-Sep-22,2455.3409897950833
HDFC,2461.0,2472.65,2442.1,2448.5,2551663,6262974454.0,06-Sep-22,2454.4677153683697
HDFC,2422.0,2441.8,2416.0,2427.8,1176941,2859424678.0,07-Sep-22,2429.5395249209605
HDFC,2445.15,2454.0,2428.0,2449.65,1936503,4728359291.0,08-Sep-22,2441.699956571201
HDFC,2465.0,2468.45,2425.9,2431.5,3243775,7947609279.0,09-Sep-22,2450.111144885203
HDFC,2430.0,2436.85,2414.1,2419.0,3178742,7709202492.0,12-Sep-22,2425.236930836161
HDFC,2434.95,2457.0,2429.5,2451.5,2197258,5382326173.0,13-Sep-22,2449.564945491153
HDFC,2398.0,2478.4,2398.0,2453.35,3924096,9583461245.0,14-Sep-22,2442.2086628359752
HDFC,2465.65,2479.9,2437.0,2459.4,3028030,7450214059.0,15-Sep-22,2460.416197659865
HDFC,2433.25,2444.55,2393.4,2404.1,6397528,15417143971.0,16-Sep-22,2409.859553721375
HDFC,2409.0,2449.8,2392.75,2441.4,2990194,7292748069.0,19-Sep-22,2438.887934695876
HDFC,2462.1,2493.95,2452.0,2486.25,3195080,7923956213.0,20-Sep-22,2480.049392503474
HDFC,2470.0,2486.4,2440.0,2459.85,1864812,4587816801.0,21-Sep-22,2460.2033883308345
HDFC,2430.0,2440.2,2408.55,2416.65,3577005,8660416815.0,22-Sep-22,2421.136345909497
HDFC,2389.25,2400.9,2340.9,2353.25,4075380,9607738022.0,23-Sep-22,2357.5072807934475
HDFC,2320.9,2341.6,2305.0,2309.65,2679719,6213249343.0,26-Sep-22,2318.6197295313427
HDFC,2311.0,2323.9,2281.0,2289.15,3437158,7920583464.0,27-Sep-22,2304.399001733409
HDFC,2272.0,2278.1,2237.25,2244.05,2809685,6338386708.0,28-Sep-22,2255.9065190581864
HDFC,2260.5,2273.45,2231.0,2237.5,2787261,6270269847.0,29-Sep-22,2249.617042322194
HDFC,2223.25,2317.85,2202.7,2287.75,4652604,10567028175.0,30-Sep-22,2271.20730133061
HDFC,2287.75,2287.75,2287.75,2287.75,2195167,5021993304.0,03-Oct-22,2287.7499998861135
HDFC,2278.0,2289.0,2258.05,2283.05,2499307,5692876552.0,03-Oct-22,2277.7820219764917
HDFC,2328.7,2353.9,2315.25,2349.45,2356681,5525637893.0,04-Oct-22,2344.6694283188945
HDFC,2350.0,2358.8,2310.0,2316.1,3642541,8515676452.0,06-Oct-22,2337.839560899932
HDFC,2302.0,2333.5,2301.0,2326.9,1942133,4502760518.0,07-Oct-22,2318.4614637617506
HDFC,2295.0,2316.4,2264.55,2298.5,1774667,4064365790.0,10-Oct-22,2290.2132005610065
HDFC,2298.5,2298.5,2298.5,2298.5,2193871,5042612494.0,11-Oct-22,2298.5000002279075
HDFC,2283.25,2305.1,2267.5,2271.25,2703737,6184366299.0,11-Oct-22,2287.340188413296
HDFC,2275.2,2309.45,2271.0,2301.75,2115703,4856428441.0,12-Oct-22,2295.4206904277207
HDFC,2279.0,2295.85,2271.0,2283.25,3528425,8051476174.0,13-Oct-22,2281.889560923075
HDFC,2305.0,2359.0,2305.0,2343.5,3867131,9048018949.0,14-Oct-22,2339.7239320312656
HDFC,2332.0,2367.0,2322.5,2349.25,3513903,8247323675.0,17-Oct-22,2347.05501973162
HDFC,2355.5,2366.7,2322.05,2331.65,5434016,12709175663.0,18-Oct-22,2338.818226335734
HDFC,2376.6,2415.95,2368.6,2381.8,4465058,10682687279.0,19-Oct-22,2392.5080657406916
HDFC,2351.6,2374.9,2347.1,2369.2,2393612,5657193719.0,20-Oct-22,2363.454778385135
HDFC,2378.8,2378.8,2342.0,2349.9,3242255,7652865623.0,21-Oct-22,2360.352786255245
HDFC,2387.35,2400.0,2387.35,2393.0,327385,784015442.8,24-Oct-22,2394.781198894268
HDFC,2393.0,2393.0,2393.0,2393.0,1427671,3416416703.0,25-Oct-22,2393.0
HDFC,2385.1,2401.0,2352.75,2356.7,3731718,8859945940.0,25-Oct-22,2374.227082539463
HDFC,2394.0,2404.3,2363.0,2383.3,3857960,9188286701.0,27-Oct-22,2381.6438483032484
HDFC,2383.7,2420.25,2379.3,2400.45,3234497,7769575583.0,28-Oct-22,2402.097013229569
HDFC,2418.0,2475.0,2412.55,2469.8,3168194,7757742487.0,31-Oct-22,2448.632402876844
HDFC,2480.0,2518.0,2474.95,2506.2,2913438,7300942592.0,01-Nov-22,2505.954337109628
HDFC,2498.15,2523.2,2493.45,2508.0,2438809,6122845990.0,02-Nov-22,2510.588565976261
HDFC,2478.6,2514.0,2476.75,2489.4,2582845,6440286038.0,03-Nov-22,2493.4852993501354
HDFC,2480.0,2512.0,2469.2,2486.65,1887494,4692888100.0,04-Nov-22,2486.306234615845
HDFC,2500.0,2510.0,2471.0,2507.4,2656747,6633480933.0,07-Nov-22,2496.843294826342
HDFC,2496.1,2514.2,2495.45,2503.5,2907326,7276366417.0,09-Nov-22,2502.769354726646
HDFC,2480.2,2508.4,2467.8,2504.1,2403520,5982957182.0,10-Nov-22,2489.247928870989
HDFC,2526.0,2688.0,2523.05,2651.7,9663942,25352426384.0,11-Nov-22,2623.4042364906577
HDFC,2665.0,2688.0,2638.0,2661.55,3589891,9557424098.0,14-Nov-22,2662.3159583396823
HDFC,2665.5,2682.0,2639.05,2675.5,2104269,5604266493.0,15-Nov-22,2663.2842535816476
HDFC,2650.0,2714.3,2650.0,2697.2,3723194,9997632639.0,16-Nov-22,2685.2301112969135
HDFC,2679.0,2705.0,2651.5,2659.25,2590306,6936242356.0,17-Nov-22,2677.769482061193
HDFC,2664.0,2671.65,2643.05,2667.05,2336913,6205548432.0,18-Nov-22,2655.446921644066
HDFC,2648.0,2654.9,2613.8,2618.9,2763479,7253842114.0,21-Nov-22,2624.894965367929
HDFC,2619.0,2634.9,2608.1,2625.35,1961553,5142756698.0,22-Nov-22,2621.778100311335
HDFC,2644.0,2651.0,2624.0,2637.45,2025693,5338568562.0,23-Nov-22,2635.4282519611806
HDFC,2650.0,2700.0,2642.0,2689.05,2179610,5820948189.0,24-Nov-22,2670.6374943223786
HDFC,2697.9,2697.9,2664.1,2681.35,1810808,4850978138.0,25-Nov-22,2678.902533012887
HDFC,2650.0,2672.0,2635.9,2658.7,2152483,5710704754.0,28-Nov-22,2653.0777497429713
HDFC,2658.0,2681.5,2645.55,2665.25,2624497,7000136894.0,29-Nov-22,2667.2299088168133
HDFC,2675.0,2700.0,2666.35,2692.55,5491305,14750740640.0,30-Nov-22,2686.19948081558
HDFC,2714.95,2728.15,2688.6,2700.95,3011653,8142424920.0,01-Dec-22,2703.639801796555
HDFC,2672.0,2684.95,2663.0,2665.3,2710648,7239220408.0,02-Dec-22,2670.660450194935
HDFC,2659.05,2681.0,2636.05,2675.8,3267404,8689152275.0,05-Dec-22,2659.3443219754886
HDFC,2650.5,2692.55,2650.5,2684.1,2586817,6902601550.0,06-Dec-22,2668.3764448741445
HDFC,2677.1,2682.95,2650.0,2659.85,2465806,6563524691.0,07-Dec-22,2661.8171466043964
HDFC,2652.0,2674.4,2647.45,2664.8,2708472,7210554710.0,08-Dec-22,2662.2223563692
HDFC,2672.3,2682.8,2656.65,2672.1,2556413,6828649802.0,09-Dec-22,2671.1841169638865
HDFC,2651.1,2702.0,2651.1,2685.75,3387144,9085806817.0,12-Dec-22,2682.438897490039
HDFC,2693.8,2707.0,2690.0,2702.6,1582885,4273638326.0,13-Dec-22,2699.904494641114
HDFC,2710.5,2734.9,2704.8,2729.35,2534258,6904007793.0,14-Dec-22,2724.271874844629
HDFC,2725.9,2732.65,2666.9,2672.35,2102582,5684658948.0,15-Dec-22,2703.6562417066257
HDFC,2651.75,2678.2,2632.1,2667.45,3188884,8482430035.0,16-Dec-22,2659.99955940699
HDFC,2665.6,2714.0,2665.15,2710.55,2218644,5980322015.0,19-Dec-22,2695.4851769819766
HDFC,2680.6,2705.0,2677.75,2700.3,2239771,6027230371.0,20-Dec-22,2691.002951194564
HDFC,2704.0,2711.65,2643.9,2656.85,2043280,5460775763.0,21-Dec-22,2672.5538169022357
HDFC,2671.0,2671.0,2636.2,2644.45,2337299,6196107026.0,22-Dec-22,2650.968928665096
HDFC,2616.0,2630.85,2605.0,2623.05,3137007,8212896274.0,23-Dec-22,2618.067563763804
HDFC,2624.55,2680.0,2616.1,2665.1,1157742,3069365724.0,26-Dec-22,2651.165565385034
HDFC,2672.8,2672.8,2648.25,2669.1,1524310,4056003523.0,27-Dec-22,2660.878379725909
HDFC,2664.0,2676.55,2659.15,2671.3,2022368,5399202107.0,28-Dec-22,2669.742651683571
HDFC,2655.0,2679.9,2632.7,2675.4,1953701,5200940769.0,29-Dec-22,2662.096589498598
HDFC,2687.35,2688.8,2627.35,2637.6,2344289,6215597853.0,30-Dec-22,2651.3786708891266
HDFC,2626.1,2659.15,2626.1,2652.4,1106318,2928654109.0,02-Jan-23,2647.2082249407495
HDFC,2643.25,2672.8,2638.5,2664.7,2262464,6007609954.0,03-Jan-23,2655.3394679429152
HDFC,2659.0,2670.0,2615.5,2625.7,2125220,5614897040.0,04-Jan-23,2642.030961500456
HDFC,2638.0,2644.3,2606.2,2621.6,2910551,7637082366.0,05-Jan-23,2623.930096397555
HDFC,2627.0,2635.0,2590.0,2596.0,1813292,4730188834.0,06-Jan-23,2608.619479929322
HDFC,2600.9,2629.95,2591.05,2615.9,2895579,7570871951.0,09-Jan-23,2614.631460927158
HDFC,2612.1,2615.85,2563.0,2575.35,1990190,5131288939.0,10-Jan-23,2578.290986790206
HDFC,2566.0,2605.2,2547.05,2594.85,1910362,4939269032.0,11-Jan-23,2585.5146993082985
HDFC,2595.7,2621.6,2593.1,2612.8,2723696,7105934268.0,12-Jan-23,2608.9307573238716
HDFC,2608.0,2631.1,2590.6,2621.65,3378677,8821171410.0,13-Jan-23,2610.835960347793
HDFC,2648.0,2648.0,2585.15,2594.8,2756714,7195628832.0,16-Jan-23,2610.219570111372
HDFC,2593.1,2643.9,2587.6,2640.65,2108385,5541234701.0,17-Jan-23,2628.189206904811
HDFC,2640.1,2691.35,2629.45,2687.65,3867408,10343151870.0,18-Jan-23,2674.4403150637327
HDFC,2685.0,2700.0,2670.4,2691.7,2408731,6477076526.0,19-Jan-23,2688.999529627841
HDFC,2692.0,2732.0,2691.05,2715.95,1910649,5196010106.0,20-Jan-23,2719.5000787690465
HDFC,2725.0,2750.85,2715.95,2741.9,1868514,5122745505.0,23-Jan-23,2741.6147296728846
HDFC,2748.0,2780.0,2737.1,2775.4,3536820,9765295946.0,24-Jan-23,2761.0384316985314
HDFC,2764.0,2769.95,2700.45,2710.6,2282790,6226048966.0,25-Jan-23,2727.3857717967926
HDFC,2699.0,2699.0,2615.6,2661.5,4153948,11001275793.0,27-Jan-23,2648.3903488921865
HDFC,2646.3,2661.0,2597.25,2648.2,4429082,11658379531.0,30-Jan-23,2632.2338423628194
HDFC,2650.0,2654.5,2605.5,2622.95,5721836,15038085704.0,31-Jan-23,2628.1923676246574
HDFC,2650.0,2729.85,2620.5,2661.7,4406327,11762201783.0,01-Feb-23,2669.3892175955166
HDFC,2622.65,2649.85,2591.3,2613.3,3773664,9864619017.0,02-Feb-23,2614.069248613549
HDFC,2615.0,2698.0,2609.95,2694.65,4067801,10834956886.0,03-Feb-23,2663.5906933500432
HDFC,2692.0,2707.7,2671.55,2683.15,2364396,6352097070.0,06-Feb-23,2686.5622636817184
HDFC,2684.4,2694.9,2654.0,2679.2,2494047,6680941158.0,07-Feb-23,2678.755114879551
HDFC,2676.35,2704.0,2675.0,2685.8,2202728,5923949864.0,08-Feb-23,2689.369665251452
HDFC,2690.0,2692.45,2655.0,2673.25,2285661,6104467337.0,09-Feb-23,2670.766722186711
